,Info,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Red,Red,Red,Red,Red,Red,Red,Red,Red,Red
,MatchID,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle
,Address,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist
657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040401?gameHash=4c06ad26ec103f6d,2,7,1,10,4,6,1,11,5,3,2,6,0,9,5,4,0,7,3,4
658,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040410?gameHash=7e327a8ea7556d3d,7,7,2,8,6,6,1,9,2,10,3,3,2,4,1,2,0,4,3,4
659,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040412?gameHash=1f56898b9623881c,5,4,4,11,5,12,1,13,7,9,8,6,2,10,4,11,2,12,2,14
660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070006?gameHash=4a9c3fc9369309e9,2,4,2,5,2,6,1,8,5,4,10,6,0,11,6,8,2,13,2,12
661,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070017?gameHash=fbad0fd4e657d536,5,2,0,3,2,1,0,5,4,1,2,2,3,1,1,3,1,8,2,7
662,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070018?gameHash=a68b5acc44003c32,5,6,1,9,8,7,2,10,2,12,1,3,2,7,2,7,1,5,4,5
663,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070027?gameHash=d69f4c67eba4d60b,1,2,0,5,3,0,0,4,6,3,4,1,3,1,0,2,0,3,3,6
664,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070038?gameHash=782af688a4b3d7a3,1,8,2,9,3,4,0,9,5,6,2,1,1,0,2,0,0,3,0,2
665,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070055?gameHash=bd69c617a8590d5d,7,6,5,7,4,8,2,9,3,11,2,1,0,2,2,2,0,4,2,3
666,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070061?gameHash=28be491eb4dc7307,4,4,2,6,1,7,0,8,2,3,5,7,4,10,7,5,0,12,1,15
667,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070036?gameHash=108ada2fdf1a2a8e,6,3,2,12,6,9,1,10,5,8,2,1,1,4,2,1,0,4,1,4
668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070057?gameHash=f1ca48cfef02a9db,1,0,0,1,1,1,0,1,0,1,5,0,0,4,0,7,0,7,4,1
669,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070071?gameHash=7dd3e1f55cf8c5e0,3,4,1,2,2,4,1,5,1,3,4,8,3,10,2,11,2,9,7,3
670,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070076?gameHash=a3458d68f2a0c2b6,6,10,3,9,2,7,1,7,5,7,5,11,3,13,7,8,1,9,4,9
671,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070077?gameHash=a6724f557809868f,5,12,2,9,5,12,2,17,8,7,3,2,0,1,1,9,5,8,5,7
672,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070063?gameHash=a91800c23d7ad0a7,5,9,4,8,4,8,0,12,3,8,0,1,0,2,1,2,1,1,1,2
673,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070075?gameHash=110a293193802baf,3,1,0,1,2,2,0,4,2,2,6,9,5,13,6,6,3,8,1,16
674,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060104?gameHash=dd33ffcf9e219e90,2,3,1,5,3,4,0,7,7,6,1,1,0,0,0,0,0,0,1,1
675,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060125?gameHash=7039e555b8821108,3,10,6,10,4,10,0,13,5,5,2,5,1,6,7,2,0,6,3,5
676,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060127?gameHash=4584ef0d5c0d1a28,3,9,3,5,5,3,1,5,1,7,4,12,4,8,5,8,1,11,9,9
677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060102?gameHash=86a0dff3ee0551ec,1,9,7,3,3,7,0,11,3,6,4,6,2,9,4,7,2,11,2,6
678,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060126?gameHash=9a8f06ea1a603daa,5,11,2,13,8,7,2,11,8,10,2,1,1,2,3,3,1,4,0,4
679,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060135?gameHash=2a852b09c150a94e,2,2,0,5,0,5,0,3,4,1,4,7,0,10,9,6,2,15,4,11
680,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060141?gameHash=3081f75ffacd0ca4,11,4,1,5,1,6,0,11,4,7,0,1,1,1,2,0,0,2,1,2
681,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060128?gameHash=840eb4f48e3b8389,6,9,5,8,5,10,3,10,3,8,4,5,1,4,0,4,1,5,4,4
682,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060139?gameHash=5141668c9ff2ee4a,0,2,0,3,1,2,1,3,3,1,5,4,1,6,3,4,2,5,1,9
683,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070128?gameHash=2b12370255fee1d7,5,8,4,2,8,4,0,10,1,14,4,4,0,6,3,11,0,15,10,5
684,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070136?gameHash=63d0581528fa9b6b,4,3,2,7,1,8,1,8,8,5,5,4,1,1,3,5,2,9,2,8
685,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070137?gameHash=95f6d033723e650a,3,8,5,9,1,8,5,7,5,4,2,5,2,1,3,7,4,4,2,3
686,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070139?gameHash=c3bb018f34bf722a,2,1,0,2,3,3,1,6,1,6,2,0,1,0,0,1,0,0,1,2
687,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070144?gameHash=2af0ab1ef357325e,1,1,0,2,1,1,1,2,0,1,2,6,2,11,6,8,1,9,5,5
688,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070163?gameHash=a9c1b42b362c6910,6,7,4,11,3,9,1,13,4,4,6,14,5,14,4,15,2,14,9,7
689,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070171?gameHash=48ff3dab5d52fea0,4,11,2,12,6,6,1,10,8,4,2,0,3,2,0,2,0,3,2,3
690,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070157?gameHash=b67310e2b7ac1bf7,6,9,2,10,12,9,0,16,2,14,6,12,2,9,3,12,1,19,11,8
691,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070172?gameHash=67cc40bcb32a390c,4,7,3,4,7,9,0,12,6,5,3,2,1,1,1,2,0,3,0,4
692,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070173?gameHash=f38d9adec0d228d3,5,7,2,7,5,4,1,9,3,9,2,2,0,2,2,0,0,3,0,3
693,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070184?gameHash=f0e25c5a3d7a2dc4,2,1,1,2,0,2,1,1,0,3,3,3,1,7,7,2,0,5,1,4
694,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070176?gameHash=69b50b8bcea029db,1,1,1,1,0,1,0,1,0,1,7,9,2,12,7,7,0,15,5,10
695,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002070185?gameHash=919f55bf4172fcac,5,9,1,12,5,6,1,8,6,7,5,4,1,5,4,5,0,9,2,7
696,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060204?gameHash=341959448a14a7d2,7,8,2,13,6,11,3,14,4,14,2,6,2,4,1,7,2,6,4,2
697,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060219?gameHash=1cedd66bec2602a6,3,9,1,12,7,11,2,17,12,10,2,2,2,5,2,1,0,5,3,5
698,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060227?gameHash=804325c168b00dd9,3,10,9,8,8,13,1,13,6,10,5,3,2,13,4,7,0,13,10,5
699,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060202?gameHash=ff68c33a1d4df1c4,5,21,5,15,5,11,5,11,13,8,2,4,3,6,4,2,2,5,1,8
700,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060218?gameHash=a6734164dc526416,1,5,3,6,5,5,2,6,5,5,6,5,1,6,4,7,2,8,5,7
701,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060229?gameHash=7f7cb373adaf0822,2,4,2,6,3,2,0,7,7,3,6,8,3,7,3,7,0,15,5,6
702,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060239?gameHash=66c35212508d6f27,0,3,1,3,1,1,0,4,4,2,6,4,2,3,2,5,0,7,1,3
703,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060240?gameHash=55ab3532448fa106,8,3,5,9,5,8,1,7,0,10,8,9,6,11,3,9,2,11,4,10
704,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060220?gameHash=73f74101e29dff33,1,4,2,2,3,3,0,6,1,3,1,1,1,2,1,0,0,1,1,3
705,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002060228?gameHash=f33cb2fb56daf0b0,3,2,1,4,0,4,0,6,2,1,3,4,2,7,1,6,3,3,2,7
706,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090004?gameHash=a692e15a8d74282c,4,5,6,3,1,9,0,12,3,7,1,4,4,4,2,2,0,4,1,3
707,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090025?gameHash=4d4afe5f3f79f859,5,11,3,9,8,6,2,12,2,9,10,6,4,16,4,10,2,13,4,11
708,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090027?gameHash=815cee2a631b0a18,1,6,3,4,4,6,1,7,2,2,0,2,1,4,6,2,2,6,2,3
709,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090039?gameHash=dee8c98db492df32,3,4,0,7,3,6,0,9,3,4,2,2,2,2,2,3,0,3,0,1
710,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080044?gameHash=0e97c8cd0de39e78,5,5,2,10,7,5,1,15,2,2,3,2,0,3,1,2,0,4,1,3
711,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080061?gameHash=36703a1e2b681c06,5,7,6,7,5,11,0,14,2,7,11,3,0,13,7,11,0,18,7,7
712,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080063?gameHash=f3693889130515a6,4,9,9,4,3,7,1,13,1,10,5,4,2,6,4,7,0,8,3,7
713,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080043?gameHash=6471e10b207c067f,3,8,2,10,7,10,3,9,5,4,3,4,3,7,3,6,0,9,2,6
714,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080062?gameHash=156c61e72b9717af,6,3,2,2,4,7,2,8,1,6,0,2,1,1,1,1,1,2,1,2
715,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080064?gameHash=668b212f173582d5,1,1,2,2,2,2,1,3,1,2,5,7,3,6,7,9,1,14,3,10
716,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080065?gameHash=fb75b046a60627c5,0,0,0,2,1,2,1,2,1,1,8,2,3,8,1,8,0,10,1,9
717,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080080?gameHash=8b04966d65348527,5,2,2,4,2,3,0,6,2,3,5,13,4,11,6,11,2,17,7,9
718,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080082?gameHash=f3ddeb5e90503a45,4,0,0,3,2,2,0,3,4,4,9,6,4,10,3,7,1,13,3,7
719,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080066?gameHash=7822eafe0e079264,7,6,4,6,0,9,1,7,2,7,0,5,1,1,0,2,0,5,5,0
720,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002080081?gameHash=e0a8e8d17822a27e,0,2,1,1,1,0,0,2,1,0,4,5,4,5,2,8,1,12,5,9
721,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090114?gameHash=784954da24a6f6dd,4,2,1,1,1,2,0,4,0,1,4,9,4,9,3,8,2,14,7,7
722,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090129?gameHash=c0e57a93803e3052,6,5,4,9,5,7,0,15,4,11,9,6,0,15,3,3,0,12,5,5
723,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090137?gameHash=5cad2c635bef05b6,3,4,2,4,1,4,0,5,1,3,3,12,2,13,5,10,0,16,7,6
724,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090107?gameHash=a0ef4a588ee6fb59,1,8,1,6,2,7,0,10,7,2,3,5,2,7,3,4,1,7,1,6
725,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090130?gameHash=50a5db33e2b71df8,2,5,0,2,2,3,1,4,4,2,5,9,5,4,3,9,0,13,7,10
726,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090146?gameHash=56a6788497d2b3fb,3,5,3,6,5,6,1,8,2,10,4,1,1,5,3,5,0,4,0,3
727,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090153?gameHash=ff607dafec43329a,2,4,2,2,2,2,0,2,5,5,7,6,0,8,2,7,0,12,8,4
728,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090136?gameHash=373d561a43da9c6c,6,6,1,10,5,9,1,11,10,3,0,3,3,3,2,3,0,6,3,2
729,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090145?gameHash=470d88b0070663c2,6,4,1,4,5,4,1,7,2,6,2,2,5,3,2,4,0,7,1,4
730,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002090152?gameHash=c354fd7057289966,1,2,0,3,3,2,3,4,1,6,5,10,4,12,7,11,1,15,5,10
731,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110015?gameHash=8278cdee8390c19a,3,9,2,9,8,6,5,11,5,12,3,1,2,4,0,2,1,1,2,3
732,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110021?gameHash=1d95eb6a1e89f4a9,5,10,3,10,3,9,1,13,6,10,2,2,1,2,3,3,0,6,3,2
733,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110024?gameHash=e06d51e7024abac6,6,2,0,4,1,6,3,5,0,5,12,8,3,15,2,20,0,19,10,11
734,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110028?gameHash=44e251e6f48d228c,8,5,3,3,2,6,1,11,5,10,2,2,0,2,1,2,0,3,1,3
735,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110036?gameHash=3bfe3bf26c09190e,2,12,5,8,4,11,1,14,8,7,1,1,1,3,2,0,0,2,0,3
736,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110037?gameHash=85ba103d156544ec,3,14,6,9,4,8,0,18,7,5,4,12,7,8,9,5,2,12,0,4
737,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100064?gameHash=a4d1b04e6dc99691,4,3,0,3,1,0,0,2,3,1,5,5,2,5,2,8,1,11,5,7
738,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100076?gameHash=db0ebc80394598b2,7,7,2,6,3,7,0,9,6,5,2,1,0,2,4,4,0,5,2,2
739,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100063?gameHash=556acfbabfb8c93f,7,5,0,8,4,7,0,10,6,7,1,3,2,6,2,6,1,6,8,4
740,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100074?gameHash=a9bfd89f16426850,3,8,4,8,5,10,1,13,7,8,4,2,1,6,3,1,0,4,1,5
741,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100081?gameHash=ac99f791467f1be9,2,4,3,3,3,3,0,5,1,6,0,1,1,0,0,1,0,1,0,0
742,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100082?gameHash=ebed18f9922ced3a,5,11,3,12,7,11,0,19,4,12,4,3,1,2,1,5,0,3,1,3
743,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100099?gameHash=11309f9a28d31ba8,0,3,3,0,0,2,0,1,3,2,7,11,2,8,3,10,1,15,6,8
744,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100090?gameHash=466482f4086bfda4,6,8,3,11,4,9,0,16,5,8,0,5,2,5,6,3,0,6,3,5
745,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100100?gameHash=a3b46dfdf930f784,3,4,1,6,3,4,0,5,2,5,1,0,0,0,0,1,0,1,0,1
746,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100101?gameHash=426ecef1acf97c50,6,3,2,4,4,7,1,10,2,8,0,2,2,0,0,1,2,0,0,3
747,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100108?gameHash=f352d53e4d0e3aef,4,4,2,4,1,7,0,7,3,3,3,2,1,8,3,4,0,9,4,5
748,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100130?gameHash=13b4ab6b20854b95,2,5,10,1,1,4,0,5,0,2,1,2,1,4,1,2,0,2,3,2
749,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100107?gameHash=a71f2187434c718b,2,10,7,7,2,12,0,12,4,6,2,2,2,2,1,1,0,4,0,5
750,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100129?gameHash=c8fa6522709aeeca,5,14,5,14,4,11,0,16,9,13,5,8,4,6,3,4,2,9,3,7
751,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100140?gameHash=01aec9f5934783bc,6,6,1,7,3,3,0,9,4,4,0,1,2,1,1,3,1,0,1,1
752,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100131?gameHash=a7907b966854b10a,5,2,2,8,3,5,0,6,3,2,4,3,0,3,0,4,0,6,3,4
753,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100143?gameHash=4ce6f1a80f2c0213,3,6,1,6,3,6,1,6,4,7,7,6,2,12,4,13,2,16,5,7
754,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100142?gameHash=e245f2f6163c7a07,7,5,4,3,4,4,2,8,3,7,3,1,1,4,4,4,2,3,4,3
755,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100148?gameHash=c50ca794672c93a4,8,5,1,13,5,8,1,7,5,8,5,4,2,5,1,3,0,2,4,3
756,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100149?gameHash=81cb571e1e2a5907,0,1,1,1,5,2,1,6,1,2,3,5,3,5,1,6,4,5,3,9
757,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110171?gameHash=31a04918207ac85d,5,3,2,3,2,7,0,11,4,5,4,8,5,5,2,9,0,15,4,10
758,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110188?gameHash=8d7b1c807989d61d,9,3,2,7,2,9,2,10,2,6,6,3,0,5,2,2,0,4,1,6
759,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110191?gameHash=165b95e5be6189f7,3,2,2,3,0,3,0,3,2,2,4,11,6,7,4,13,0,17,3,7
760,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110199?gameHash=ed5cee0f36789ca4,2,8,1,6,8,4,1,13,7,6,2,3,1,2,1,3,0,4,1,0
761,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110229?gameHash=af59c251fccdd4e8,0,0,0,2,0,0,0,0,2,0,3,4,1,6,2,6,1,9,5,5
762,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110235?gameHash=7740854db4031629,7,3,2,8,5,5,1,9,3,9,2,4,2,0,1,2,0,7,3,2
763,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100219?gameHash=6c2e2cbc4e8fdb27,10,5,5,8,4,8,3,14,4,13,4,4,2,4,1,1,0,4,3,3
764,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100222?gameHash=77290dceff720153,3,3,6,4,0,1,0,4,1,5,1,0,1,1,0,1,0,3,1,1
765,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100223?gameHash=1350ea1e25288b69,2,6,3,4,4,2,0,4,2,5,5,7,5,8,4,6,0,13,2,4
766,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110238?gameHash=717e17c484633a64,0,2,1,3,1,2,0,3,2,0,11,7,3,12,3,4,2,11,3,10
767,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110262?gameHash=8fe67dc5be9c89d1,4,3,0,8,2,6,6,9,7,2,0,2,1,1,0,1,0,0,3,1
768,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100229?gameHash=592618f52cfe341b,2,11,4,11,10,8,0,17,5,11,3,1,3,1,0,4,0,3,1,6
769,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100238?gameHash=d63ab0ca891aaf07,4,2,1,5,1,6,0,6,4,4,6,9,5,11,6,12,0,17,2,12
770,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110284?gameHash=f237d82876c3f664,0,2,3,2,2,0,0,2,1,4,5,3,0,7,2,5,0,7,2,6
771,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110295?gameHash=135965dfce5b09eb,8,4,3,9,7,6,0,15,3,10,1,3,2,1,2,3,2,3,0,6
772,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110298?gameHash=78a6ef0995690dcc,5,13,0,11,13,2,0,18,3,10,5,9,5,9,4,9,2,9,0,4
773,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110277?gameHash=b0bbd48d3866f8cb,6,9,1,13,2,12,2,14,9,11,6,3,0,16,7,10,1,16,6,9
774,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110297?gameHash=bbdd0170643e661d,7,11,7,8,5,14,1,19,4,16,6,7,3,10,2,10,1,15,5,9
775,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110299?gameHash=7c796c0e7a0507ce,3,4,1,2,3,3,0,6,1,4,8,10,1,8,7,8,1,18,7,7
776,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110300?gameHash=44b642373dd62d54,7,3,3,5,2,8,1,12,5,9,0,3,3,1,1,1,0,3,1,2
777,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110319?gameHash=87315a94a0ddf598,4,5,4,9,5,3,0,15,4,3,6,3,1,9,1,4,1,8,7,4
778,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110321?gameHash=8ee82238d5b35e83,0,1,0,2,2,3,1,4,2,1,7,9,1,11,6,8,3,10,3,5
779,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110309?gameHash=264e3f4f0bbeb3c5,3,4,9,3,2,7,0,11,2,9,0,7,3,5,4,2,0,6,3,4
780,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110320?gameHash=abaa31acd0907d84,6,3,0,6,3,6,2,7,5,6,2,3,0,4,1,2,0,3,2,1
781,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002110322?gameHash=038de38887156e3a,6,7,4,8,8,10,1,18,5,10,1,3,3,10,4,6,4,9,6,3
782,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120028?gameHash=4a22c23cec501d07,6,9,3,4,2,8,2,9,4,5,0,1,0,1,2,0,0,2,0,1
783,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120031?gameHash=3a5b38117ca9fa2c,3,3,0,3,2,2,1,5,1,4,4,12,3,9,3,6,0,14,8,8
784,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120037?gameHash=c0d52d7843b737a4,7,4,2,5,3,6,1,12,3,11,5,7,2,7,4,4,0,7,4,6
785,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120044?gameHash=22212ee809fccde6,6,6,9,8,2,9,0,10,3,7,0,3,7,2,3,4,1,5,0,4
786,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130041?gameHash=defe6f74845eaed6,2,3,1,4,2,4,2,5,1,4,7,2,2,5,4,8,4,8,0,12
787,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130053?gameHash=07dd7f478849248b,4,1,0,2,3,3,2,5,1,6,6,10,2,9,1,11,1,12,15,3
788,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130058?gameHash=38882cb980decf38,2,3,0,2,1,1,1,2,1,3,7,10,4,9,0,8,0,13,9,9
789,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130040?gameHash=11784525dd206602,3,3,0,1,1,3,2,1,1,2,9,8,2,8,4,7,0,10,2,8
790,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130054?gameHash=86eae5b70bacd580,0,5,4,3,2,5,2,4,1,2,4,7,1,8,3,4,4,10,3,10
791,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130059?gameHash=cb139007043869a7,2,3,2,6,3,5,1,9,5,7,5,8,3,10,7,10,3,16,4,7
792,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130061?gameHash=d2b33ee66289a8de,1,3,2,0,2,2,0,3,1,2,6,6,5,8,5,6,0,11,6,6
793,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130074?gameHash=7a9a078379f0a120,0,4,3,5,7,2,1,8,0,8,5,5,8,4,3,6,0,10,1,3
794,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130076?gameHash=7b36962ffedce2bd,10,5,5,5,4,8,2,14,4,10,3,0,1,6,1,3,1,3,4,2
795,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130070?gameHash=d7f417231943fa15,2,3,2,6,0,5,2,4,3,3,8,2,3,10,6,10,0,12,1,10
796,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130075?gameHash=fb03b76757bc2f57,7,8,6,9,4,15,0,17,4,11,3,8,5,5,4,6,1,9,2,8
797,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120100?gameHash=9cf81aaf369f54f6,4,13,2,12,5,5,1,13,7,9,0,2,1,2,1,0,0,1,2,2
798,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120115?gameHash=1e8f6932f1c0b74a,2,0,0,3,1,0,0,0,0,2,5,6,6,6,4,9,2,14,6,8
